hq_name,dist_name,elo_score
A0044.bmp,A0044_00_01.bmp,1458.3220
A0044.bmp,A0044_00_02.bmp,1644.7693
A0044.bmp,A0044_00_03.bmp,1507.8713
A0044.bmp,A0044_00_04.bmp,1430.9585
A0044.bmp,A0044_00_05.bmp,1637.5927
A0044.bmp,A0044_00_06.bmp,1520.7981
A0044.bmp,A0044_00_07.bmp,1450.0335
A0044.bmp,A0044_00_08.bmp,1623.4940
A0044.bmp,A0044_00_09.bmp,1492.3900
A0044.bmp,A0044_00_10.bmp,1493.3332
A0044.bmp,A0044_00_11.bmp,1439.9592
A0044.bmp,A0044_01_00.bmp,1573.9969
A0044.bmp,A0044_01_01.bmp,1519.1400
A0044.bmp,A0044_01_02.bmp,1463.6588
A0044.bmp,A0044_01_03.bmp,1557.5851
A0044.bmp,A0044_01_04.bmp,1521.9331
A0044.bmp,A0044_01_05.bmp,1358.0447
A0044.bmp,A0044_01_06.bmp,1559.6574
A0044.bmp,A0044_01_07.bmp,1484.4697
A0044.bmp,A0044_01_08.bmp,1447.0867
A0044.bmp,A0044_01_09.bmp,1596.2612
A0044.bmp,A0044_01_10.bmp,1536.6623
A0044.bmp,A0044_01_11.bmp,1425.2668
A0044.bmp,A0044_01_12.bmp,1530.9569
A0044.bmp,A0044_01_13.bmp,1561.7003
A0044.bmp,A0044_01_14.bmp,1504.5764
A0044.bmp,A0044_01_15.bmp,1277.0060
A0044.bmp,A0044_02_00.bmp,1481.6443
A0044.bmp,A0044_02_01.bmp,1590.6013
A0044.bmp,A0044_02_02.bmp,1606.6035
A0044.bmp,A0044_02_03.bmp,1622.6670
A0044.bmp,A0044_02_04.bmp,1722.0224
A0044.bmp,A0044_02_05.bmp,1303.6514
A0044.bmp,A0044_02_06.bmp,1463.8888
A0044.bmp,A0044_02_07.bmp,1506.8177
A0044.bmp,A0044_02_08.bmp,1400.5134
A0044.bmp,A0044_02_09.bmp,1581.4758
A0044.bmp,A0044_03_00.bmp,1401.5870
A0044.bmp,A0044_03_01.bmp,1501.3191
A0044.bmp,A0044_03_02.bmp,1444.9818
A0044.bmp,A0044_03_03.bmp,1510.0700
A0044.bmp,A0044_03_04.bmp,1479.6578
A0044.bmp,A0044_03_05.bmp,1461.4201
A0044.bmp,A0044_03_06.bmp,1562.3062
A0044.bmp,A0044_03_07.bmp,1436.3837
A0044.bmp,A0044_03_08.bmp,1493.4022
A0044.bmp,A0044_03_09.bmp,1566.1454
A0044.bmp,A0044_03_10.bmp,1523.1550
A0044.bmp,A0044_03_11.bmp,1554.3917
A0044.bmp,A0044_03_12.bmp,1475.6739
A0044.bmp,A0044_03_13.bmp,1504.1521
A0044.bmp,A0044_03_14.bmp,1443.5171
A0044.bmp,A0044_03_15.bmp,1494.1654
A0044.bmp,A0044_03_16.bmp,1433.7776
A0044.bmp,A0044_03_17.bmp,1497.2252
A0044.bmp,A0044_03_18.bmp,1497.7398
A0044.bmp,A0044_03_19.bmp,1550.1667
A0044.bmp,A0044_03_20.bmp,1374.2232
A0044.bmp,A0044_03_21.bmp,1285.1753
A0044.bmp,A0044_03_22.bmp,1477.0166
A0044.bmp,A0044_03_23.bmp,1310.7844
A0044.bmp,A0044_04_00.bmp,1544.4120
A0044.bmp,A0044_04_01.bmp,1434.3810
A0044.bmp,A0044_04_02.bmp,1507.1836
A0044.bmp,A0044_04_03.bmp,1337.0133
A0044.bmp,A0044_04_04.bmp,1383.4456
A0044.bmp,A0044_04_05.bmp,1549.6999
A0044.bmp,A0044_04_06.bmp,1368.6418
A0044.bmp,A0044_04_07.bmp,1159.4346
A0044.bmp,A0044_04_08.bmp,1567.3840
A0044.bmp,A0044_04_09.bmp,1403.2734
A0044.bmp,A0044_04_10.bmp,1348.9914
A0044.bmp,A0044_04_11.bmp,1416.2722
A0044.bmp,A0044_04_12.bmp,1537.6488
A0044.bmp,A0044_05_00.bmp,1350.7737
A0044.bmp,A0044_05_01.bmp,1249.0993
A0044.bmp,A0044_05_02.bmp,1252.4932
A0044.bmp,A0044_05_03.bmp,1030.9242
A0044.bmp,A0044_05_04.bmp,1565.0398
A0044.bmp,A0044_05_05.bmp,1264.1891
A0044.bmp,A0044_05_06.bmp,1459.7345
A0044.bmp,A0044_05_07.bmp,1193.0881
A0044.bmp,A0044_05_08.bmp,1227.2761
A0044.bmp,A0044_05_09.bmp,1309.7247
A0044.bmp,A0044_05_10.bmp,1423.1601
A0044.bmp,A0044_05_11.bmp,1509.3746
A0044.bmp,A0044_05_12.bmp,1542.0719
A0044.bmp,A0044_05_13.bmp,1470.7377
A0044.bmp,A0044_06_00.bmp,1221.8843
A0044.bmp,A0044_06_01.bmp,1145.0743
A0044.bmp,A0044_06_02.bmp,1427.8691
A0044.bmp,A0044_06_03.bmp,1486.5952
A0044.bmp,A0044_06_04.bmp,1446.8358
A0044.bmp,A0044_06_05.bmp,1511.6639
A0044.bmp,A0044_06_06.bmp,1233.5029
A0044.bmp,A0044_06_07.bmp,1361.1587
A0044.bmp,A0044_06_08.bmp,1454.2909
A0044.bmp,A0044_06_09.bmp,1453.6781
A0044.bmp,A0044_06_10.bmp,1322.4899
A0044.bmp,A0044_06_11.bmp,1447.8271
A0044.bmp,A0044_06_12.bmp,1338.8158
A0044.bmp,A0044_06_13.bmp,1387.6452
A0044.bmp,A0044_06_14.bmp,1332.2416
A0044.bmp,A0044_06_15.bmp,1211.0211
A0044.bmp,A0044_06_16.bmp,1546.1118
A0044.bmp,A0044_06_17.bmp,1474.8653
A0044.bmp,A0044_06_18.bmp,1473.1173
A0044.bmp,A0044_06_19.bmp,1455.0866
A0044.bmp,A0044_06_20.bmp,1545.7553
A0044.bmp,A0044_06_21.bmp,1565.1213
A0044.bmp,A0044_06_22.bmp,1521.7986
A0044.bmp,A0044_06_23.bmp,1576.5716
A0044.bmp,A0044_06_24.bmp,1541.8508
A0044.bmp,A0044_06_25.bmp,1499.7726
A0044.bmp,A0044_06_26.bmp,1444.0864
A0045.bmp,A0045_00_00.bmp,1454.5023
A0045.bmp,A0045_00_01.bmp,1354.8569
A0045.bmp,A0045_00_02.bmp,1621.2092
A0045.bmp,A0045_00_03.bmp,1489.5005
A0045.bmp,A0045_00_04.bmp,1285.4421
A0045.bmp,A0045_00_05.bmp,1533.0681
A0045.bmp,A0045_00_06.bmp,1446.8220
A0045.bmp,A0045_00_07.bmp,1406.1716
A0045.bmp,A0045_00_08.bmp,1581.6567
A0045.bmp,A0045_00_09.bmp,1518.0031
A0045.bmp,A0045_00_10.bmp,1391.0235
A0045.bmp,A0045_00_11.bmp,1472.1415
A0045.bmp,A0045_01_00.bmp,1569.5061
A0045.bmp,A0045_01_01.bmp,1426.8397
A0045.bmp,A0045_01_02.bmp,1373.6930
A0045.bmp,A0045_01_03.bmp,1504.3624
A0045.bmp,A0045_01_04.bmp,1452.1741
A0045.bmp,A0045_01_05.bmp,1319.4479
A0045.bmp,A0045_01_06.bmp,1550.0651
A0045.bmp,A0045_01_07.bmp,1495.7922
A0045.bmp,A0045_01_08.bmp,1380.6983
A0045.bmp,A0045_01_09.bmp,1696.7682
A0045.bmp,A0045_01_10.bmp,1537.2241
A0045.bmp,A0045_01_11.bmp,1437.2868
A0045.bmp,A0045_01_12.bmp,1586.8737
A0045.bmp,A0045_01_13.bmp,1535.4175
A0045.bmp,A0045_01_14.bmp,1382.8314
A0045.bmp,A0045_01_15.bmp,1126.2221
A0045.bmp,A0045_02_00.bmp,1521.7331
A0045.bmp,A0045_02_01.bmp,1575.8322
A0045.bmp,A0045_02_02.bmp,1647.9389
A0045.bmp,A0045_02_03.bmp,1733.5449
A0045.bmp,A0045_02_04.bmp,1566.9800
A0045.bmp,A0045_02_05.bmp,1261.2881
A0045.bmp,A0045_02_06.bmp,1352.5920
A0045.bmp,A0045_02_07.bmp,1430.8277
A0045.bmp,A0045_02_08.bmp,1537.5639
A0045.bmp,A0045_02_09.bmp,1476.1738
A0045.bmp,A0045_03_00.bmp,1450.0490
A0045.bmp,A0045_03_01.bmp,1529.2992
A0045.bmp,A0045_03_02.bmp,1351.6553
A0045.bmp,A0045_03_03.bmp,1399.4628
A0045.bmp,A0045_03_04.bmp,1378.5806
A0045.bmp,A0045_03_05.bmp,1435.0089
A0045.bmp,A0045_03_06.bmp,1553.6591
A0045.bmp,A0045_03_07.bmp,1455.3151
A0045.bmp,A0045_03_08.bmp,1487.5932
A0045.bmp,A0045_03_09.bmp,1497.7749
A0045.bmp,A0045_03_10.bmp,1447.4384
A0045.bmp,A0045_03_11.bmp,1445.0867
A0045.bmp,A0045_03_12.bmp,1559.5821
A0045.bmp,A0045_03_13.bmp,1520.2162
A0045.bmp,A0045_03_14.bmp,1456.8532
A0045.bmp,A0045_03_15.bmp,1476.7742
A0045.bmp,A0045_03_16.bmp,1393.0018
A0045.bmp,A0045_03_17.bmp,1493.9961
A0045.bmp,A0045_03_18.bmp,1520.8601
A0045.bmp,A0045_03_19.bmp,1548.0043
A0045.bmp,A0045_03_20.bmp,1314.8687
A0045.bmp,A0045_03_21.bmp,1261.9256
A0045.bmp,A0045_03_22.bmp,1280.6984
A0045.bmp,A0045_03_23.bmp,1236.7657
A0045.bmp,A0045_04_00.bmp,1587.5834
A0045.bmp,A0045_04_01.bmp,1561.4460
A0045.bmp,A0045_04_02.bmp,1582.6984
A0045.bmp,A0045_04_03.bmp,1597.1507
A0045.bmp,A0045_04_04.bmp,1444.0557
A0045.bmp,A0045_04_05.bmp,1547.8218
A0045.bmp,A0045_04_06.bmp,1426.5567
A0045.bmp,A0045_04_07.bmp,1152.1120
A0045.bmp,A0045_04_08.bmp,1624.4225
A0045.bmp,A0045_04_09.bmp,1486.7484
A0045.bmp,A0045_04_10.bmp,1348.5700
A0045.bmp,A0045_04_11.bmp,1517.1792
A0045.bmp,A0045_04_12.bmp,1565.9228
A0045.bmp,A0045_05_00.bmp,1437.9572
A0045.bmp,A0045_05_01.bmp,1175.5713
A0045.bmp,A0045_05_02.bmp,1376.1705
A0045.bmp,A0045_05_03.bmp,1072.4123
A0045.bmp,A0045_05_04.bmp,1570.2590
A0045.bmp,A0045_05_05.bmp,1438.5318
A0045.bmp,A0045_05_06.bmp,1286.0856
A0045.bmp,A0045_05_07.bmp,1269.8410
A0045.bmp,A0045_05_08.bmp,1267.7565
A0045.bmp,A0045_05_09.bmp,1443.0483
A0045.bmp,A0045_05_10.bmp,1486.7981
A0045.bmp,A0045_05_11.bmp,1462.2962
A0045.bmp,A0045_05_12.bmp,1413.6053
A0045.bmp,A0045_05_13.bmp,1249.3524
A0045.bmp,A0045_06_00.bmp,1261.3972
A0045.bmp,A0045_06_01.bmp,1353.8822
A0045.bmp,A0045_06_02.bmp,1278.8589
A0045.bmp,A0045_06_03.bmp,1302.4546
A0045.bmp,A0045_06_04.bmp,1437.3599
A0045.bmp,A0045_06_05.bmp,1563.0225
A0045.bmp,A0045_06_06.bmp,1182.9017
A0045.bmp,A0045_06_07.bmp,1469.0729
A0045.bmp,A0045_06_08.bmp,1524.1035
A0045.bmp,A0045_06_09.bmp,1465.4640
A0045.bmp,A0045_06_10.bmp,1324.4067
A0045.bmp,A0045_06_11.bmp,1372.5032
A0045.bmp,A0045_06_12.bmp,1236.9304
A0045.bmp,A0045_06_13.bmp,1257.8501
A0045.bmp,A0045_06_14.bmp,1392.5939
A0045.bmp,A0045_06_15.bmp,1119.0171
A0045.bmp,A0045_06_16.bmp,1485.5718
A0045.bmp,A0045_06_17.bmp,1651.2685
A0045.bmp,A0045_06_18.bmp,1635.2622
A0045.bmp,A0045_06_19.bmp,1674.0470
A0045.bmp,A0045_06_20.bmp,1669.2167
A0045.bmp,A0045_06_21.bmp,1562.6143
A0045.bmp,A0045_06_22.bmp,1556.9673
A0045.bmp,A0045_06_23.bmp,1742.9533
A0045.bmp,A0045_06_24.bmp,1478.3128
A0045.bmp,A0045_06_25.bmp,1575.4998
A0045.bmp,A0045_06_26.bmp,1418.1006
A0046.bmp,A0046_00_00.bmp,1480.9805
A0046.bmp,A0046_00_01.bmp,1404.4168
A0046.bmp,A0046_00_02.bmp,1628.7022
A0046.bmp,A0046_00_03.bmp,1437.4211
A0046.bmp,A0046_00_04.bmp,1415.8181
A0046.bmp,A0046_00_05.bmp,1530.0865
A0046.bmp,A0046_00_06.bmp,1577.2086
A0046.bmp,A0046_00_07.bmp,1460.1580
A0046.bmp,A0046_00_08.bmp,1509.1494
A0046.bmp,A0046_00_09.bmp,1497.3105
A0046.bmp,A0046_00_10.bmp,1415.5911
A0046.bmp,A0046_00_11.bmp,1472.9948
A0046.bmp,A0046_01_00.bmp,1621.2749
A0046.bmp,A0046_01_01.bmp,1478.3452
A0046.bmp,A0046_01_02.bmp,1491.0974
A0046.bmp,A0046_01_03.bmp,1543.4433
A0046.bmp,A0046_01_04.bmp,1483.4217
A0046.bmp,A0046_01_05.bmp,1391.8228
A0046.bmp,A0046_01_06.bmp,1637.5845
A0046.bmp,A0046_01_07.bmp,1485.3428
A0046.bmp,A0046_01_08.bmp,1402.7878
A0046.bmp,A0046_01_09.bmp,1567.5207
A0046.bmp,A0046_01_10.bmp,1565.7012
A0046.bmp,A0046_01_11.bmp,1488.0525
A0046.bmp,A0046_01_12.bmp,1614.1846
A0046.bmp,A0046_01_13.bmp,1537.2088
A0046.bmp,A0046_01_14.bmp,1497.4595
A0046.bmp,A0046_01_15.bmp,1137.7671
A0046.bmp,A0046_02_00.bmp,1419.9440
A0046.bmp,A0046_02_01.bmp,1510.5479
A0046.bmp,A0046_02_02.bmp,1579.8850
A0046.bmp,A0046_02_03.bmp,1568.9685
A0046.bmp,A0046_02_04.bmp,1657.7034
A0046.bmp,A0046_02_05.bmp,1325.0422
A0046.bmp,A0046_02_06.bmp,1452.3941
A0046.bmp,A0046_02_07.bmp,1381.6818
A0046.bmp,A0046_02_08.bmp,1520.5896
A0046.bmp,A0046_02_09.bmp,1537.1250
A0046.bmp,A0046_03_00.bmp,1410.6298
A0046.bmp,A0046_03_01.bmp,1513.5820
A0046.bmp,A0046_03_02.bmp,1535.2835
A0046.bmp,A0046_03_03.bmp,1457.6419
A0046.bmp,A0046_03_04.bmp,1454.1950
A0046.bmp,A0046_03_05.bmp,1454.6807
A0046.bmp,A0046_03_06.bmp,1635.5098
A0046.bmp,A0046_03_07.bmp,1485.3124
A0046.bmp,A0046_03_08.bmp,1485.7121
A0046.bmp,A0046_03_09.bmp,1613.9190
A0046.bmp,A0046_03_10.bmp,1475.2213
A0046.bmp,A0046_03_11.bmp,1472.4098
A0046.bmp,A0046_03_12.bmp,1530.0366
A0046.bmp,A0046_03_13.bmp,1633.7819
A0046.bmp,A0046_03_14.bmp,1589.8353
A0046.bmp,A0046_03_15.bmp,1531.9836
A0046.bmp,A0046_03_16.bmp,1457.3704
A0046.bmp,A0046_03_17.bmp,1592.0681
A0046.bmp,A0046_03_18.bmp,1617.5007
A0046.bmp,A0046_03_19.bmp,1579.7935
A0046.bmp,A0046_03_20.bmp,1333.6967
A0046.bmp,A0046_03_21.bmp,1288.6426
A0046.bmp,A0046_03_22.bmp,1330.4346
A0046.bmp,A0046_03_23.bmp,1340.7996
A0046.bmp,A0046_04_00.bmp,1507.4118
A0046.bmp,A0046_04_01.bmp,1463.3480
A0046.bmp,A0046_04_02.bmp,1503.6328
A0046.bmp,A0046_04_03.bmp,1420.3414
A0046.bmp,A0046_04_04.bmp,1380.6851
A0046.bmp,A0046_04_05.bmp,1473.2577
A0046.bmp,A0046_04_06.bmp,1327.3447
A0046.bmp,A0046_04_07.bmp,1185.1969
A0046.bmp,A0046_04_08.bmp,1418.4357
A0046.bmp,A0046_04_09.bmp,1383.1212
A0046.bmp,A0046_04_10.bmp,1257.3019
A0046.bmp,A0046_04_11.bmp,1410.6704
A0046.bmp,A0046_04_12.bmp,1609.1452
A0046.bmp,A0046_05_00.bmp,1391.3466
A0046.bmp,A0046_05_01.bmp,1148.6855
A0046.bmp,A0046_05_02.bmp,1301.6513
A0046.bmp,A0046_05_03.bmp,1074.5661
A0046.bmp,A0046_05_04.bmp,1426.1995
A0046.bmp,A0046_05_05.bmp,1280.3210
A0046.bmp,A0046_05_06.bmp,1383.3564
A0046.bmp,A0046_05_07.bmp,1194.4009
A0046.bmp,A0046_05_08.bmp,1193.1133
A0046.bmp,A0046_05_09.bmp,1362.6407
A0046.bmp,A0046_05_10.bmp,1430.2846
A0046.bmp,A0046_05_11.bmp,1536.5157
A0046.bmp,A0046_05_12.bmp,1541.5844
A0046.bmp,A0046_05_13.bmp,1373.0410
A0046.bmp,A0046_06_00.bmp,1384.2139
A0046.bmp,A0046_06_01.bmp,1368.2975
A0046.bmp,A0046_06_02.bmp,1352.7756
A0046.bmp,A0046_06_03.bmp,1336.2575
A0046.bmp,A0046_06_04.bmp,1420.0142
A0046.bmp,A0046_06_05.bmp,1551.7151
A0046.bmp,A0046_06_06.bmp,1173.5402
A0046.bmp,A0046_06_07.bmp,1408.4517
A0046.bmp,A0046_06_08.bmp,1578.3635
A0046.bmp,A0046_06_09.bmp,1522.7757
A0046.bmp,A0046_06_10.bmp,1365.4341
A0046.bmp,A0046_06_11.bmp,1372.1617
A0046.bmp,A0046_06_12.bmp,1326.0243
A0046.bmp,A0046_06_13.bmp,1288.8311
A0046.bmp,A0046_06_14.bmp,1312.7391
A0046.bmp,A0046_06_15.bmp,1173.4068
A0046.bmp,A0046_06_16.bmp,1493.5336
A0046.bmp,A0046_06_17.bmp,1549.6102
A0046.bmp,A0046_06_18.bmp,1491.2155
A0046.bmp,A0046_06_19.bmp,1416.2830
A0046.bmp,A0046_06_20.bmp,1473.5943
A0046.bmp,A0046_06_21.bmp,1561.5696
A0046.bmp,A0046_06_22.bmp,1543.7113
A0046.bmp,A0046_06_23.bmp,1718.8860
A0046.bmp,A0046_06_24.bmp,1589.7553
A0046.bmp,A0046_06_25.bmp,1543.2780
A0046.bmp,A0046_06_26.bmp,1393.4024
A0047.bmp,A0047_00_00.bmp,1504.3069
A0047.bmp,A0047_00_01.bmp,1383.1988
A0047.bmp,A0047_00_02.bmp,1559.0348
A0047.bmp,A0047_00_03.bmp,1557.0150
A0047.bmp,A0047_00_04.bmp,1341.7395
A0047.bmp,A0047_00_05.bmp,1685.5743
A0047.bmp,A0047_00_06.bmp,1457.1059
A0047.bmp,A0047_00_07.bmp,1422.1443
A0047.bmp,A0047_00_08.bmp,1513.3175
A0047.bmp,A0047_00_09.bmp,1534.1615
A0047.bmp,A0047_00_10.bmp,1432.0863
A0047.bmp,A0047_00_11.bmp,1361.5067
A0047.bmp,A0047_01_00.bmp,1471.6542
A0047.bmp,A0047_01_01.bmp,1477.8281
A0047.bmp,A0047_01_02.bmp,1335.4449
A0047.bmp,A0047_01_03.bmp,1536.3849
A0047.bmp,A0047_01_04.bmp,1466.1072
A0047.bmp,A0047_01_05.bmp,1449.4913
A0047.bmp,A0047_01_06.bmp,1499.1716
A0047.bmp,A0047_01_07.bmp,1462.8796
A0047.bmp,A0047_01_08.bmp,1382.3419
A0047.bmp,A0047_01_09.bmp,1512.0817
A0047.bmp,A0047_01_10.bmp,1547.4821
A0047.bmp,A0047_01_11.bmp,1474.4054
A0047.bmp,A0047_01_12.bmp,1450.8668
A0047.bmp,A0047_01_13.bmp,1496.0531
A0047.bmp,A0047_01_14.bmp,1462.6395
A0047.bmp,A0047_01_15.bmp,1220.9051
A0047.bmp,A0047_02_00.bmp,1548.5157
A0047.bmp,A0047_02_01.bmp,1503.3083
A0047.bmp,A0047_02_02.bmp,1523.1471
A0047.bmp,A0047_02_03.bmp,1622.9955
A0047.bmp,A0047_02_04.bmp,1596.1209
A0047.bmp,A0047_02_05.bmp,1373.7726
A0047.bmp,A0047_02_06.bmp,1387.1366
A0047.bmp,A0047_02_07.bmp,1530.0837
A0047.bmp,A0047_02_08.bmp,1469.7322
A0047.bmp,A0047_02_09.bmp,1514.1128
A0047.bmp,A0047_03_00.bmp,1379.1392
A0047.bmp,A0047_03_01.bmp,1550.9149
A0047.bmp,A0047_03_02.bmp,1427.6811
A0047.bmp,A0047_03_03.bmp,1286.9719
A0047.bmp,A0047_03_04.bmp,1421.9634
A0047.bmp,A0047_03_05.bmp,1397.6994
A0047.bmp,A0047_03_06.bmp,1483.7847
A0047.bmp,A0047_03_07.bmp,1443.3252
A0047.bmp,A0047_03_08.bmp,1492.6874
A0047.bmp,A0047_03_09.bmp,1449.1163
A0047.bmp,A0047_03_10.bmp,1478.1919
A0047.bmp,A0047_03_11.bmp,1474.0390
A0047.bmp,A0047_03_12.bmp,1545.7986
A0047.bmp,A0047_03_13.bmp,1497.3140
A0047.bmp,A0047_03_14.bmp,1540.3220
A0047.bmp,A0047_03_15.bmp,1477.1890
A0047.bmp,A0047_03_16.bmp,1412.9277
A0047.bmp,A0047_03_17.bmp,1551.2382
A0047.bmp,A0047_03_18.bmp,1492.4939
A0047.bmp,A0047_03_19.bmp,1509.6993
A0047.bmp,A0047_03_20.bmp,1465.5245
A0047.bmp,A0047_03_21.bmp,1314.2154
A0047.bmp,A0047_03_22.bmp,1324.5943
A0047.bmp,A0047_03_23.bmp,1284.2228
A0047.bmp,A0047_04_00.bmp,1583.1081
A0047.bmp,A0047_04_01.bmp,1472.9196
A0047.bmp,A0047_04_02.bmp,1568.6488
A0047.bmp,A0047_04_03.bmp,1529.8687
A0047.bmp,A0047_04_04.bmp,1525.0076
A0047.bmp,A0047_04_05.bmp,1441.7473
A0047.bmp,A0047_04_06.bmp,1498.9536
A0047.bmp,A0047_04_07.bmp,1285.5252
A0047.bmp,A0047_04_08.bmp,1474.4256
A0047.bmp,A0047_04_09.bmp,1500.3512
A0047.bmp,A0047_04_10.bmp,1361.2589
A0047.bmp,A0047_04_11.bmp,1559.3996
A0047.bmp,A0047_04_12.bmp,1488.4711
A0047.bmp,A0047_05_00.bmp,1431.8871
A0047.bmp,A0047_05_01.bmp,1302.6822
A0047.bmp,A0047_05_02.bmp,1312.9027
A0047.bmp,A0047_05_03.bmp,1193.5365
A0047.bmp,A0047_05_04.bmp,1473.7797
A0047.bmp,A0047_05_05.bmp,1416.4495
A0047.bmp,A0047_05_06.bmp,1530.0006
A0047.bmp,A0047_05_07.bmp,1422.7201
A0047.bmp,A0047_05_08.bmp,1303.7989
A0047.bmp,A0047_05_09.bmp,1417.7079
A0047.bmp,A0047_05_10.bmp,1426.4238
A0047.bmp,A0047_05_11.bmp,1520.2686
A0047.bmp,A0047_05_12.bmp,1408.2497
A0047.bmp,A0047_05_13.bmp,1362.8367
A0047.bmp,A0047_06_00.bmp,1456.6306
A0047.bmp,A0047_06_01.bmp,1417.6668
A0047.bmp,A0047_06_02.bmp,1419.8768
A0047.bmp,A0047_06_03.bmp,1400.6412
A0047.bmp,A0047_06_04.bmp,1438.4700
A0047.bmp,A0047_06_05.bmp,1475.8532
A0047.bmp,A0047_06_06.bmp,1326.7537
A0047.bmp,A0047_06_07.bmp,1369.2247
A0047.bmp,A0047_06_08.bmp,1512.4779
A0047.bmp,A0047_06_09.bmp,1503.0990
A0047.bmp,A0047_06_10.bmp,1392.9421
A0047.bmp,A0047_06_11.bmp,1433.2129
A0047.bmp,A0047_06_12.bmp,1383.3017
A0047.bmp,A0047_06_13.bmp,1299.6890
A0047.bmp,A0047_06_14.bmp,1324.8828
A0047.bmp,A0047_06_15.bmp,1163.0414
A0047.bmp,A0047_06_16.bmp,1570.0026
A0047.bmp,A0047_06_17.bmp,1469.5948
A0047.bmp,A0047_06_18.bmp,1578.3590
A0047.bmp,A0047_06_19.bmp,1390.2865
A0047.bmp,A0047_06_20.bmp,1273.4966
A0047.bmp,A0047_06_21.bmp,1427.6780
A0047.bmp,A0047_06_22.bmp,1551.2476
A0047.bmp,A0047_06_23.bmp,1446.6596
A0047.bmp,A0047_06_24.bmp,1414.6487
A0047.bmp,A0047_06_25.bmp,1344.2515
A0047.bmp,A0047_06_26.bmp,1343.9417
A0048.bmp,A0048_00_00.bmp,1458.4812
A0048.bmp,A0048_00_01.bmp,1368.9824
A0048.bmp,A0048_00_02.bmp,1538.4763
A0048.bmp,A0048_00_03.bmp,1559.4059
A0048.bmp,A0048_00_04.bmp,1492.0747
A0048.bmp,A0048_00_05.bmp,1492.5078
A0048.bmp,A0048_00_06.bmp,1505.2428
A0048.bmp,A0048_00_07.bmp,1318.3048
A0048.bmp,A0048_00_08.bmp,1529.9250
A0048.bmp,A0048_00_09.bmp,1517.8973
A0048.bmp,A0048_00_10.bmp,1331.4236
A0048.bmp,A0048_00_11.bmp,1474.3288
A0048.bmp,A0048_01_00.bmp,1520.3155
A0048.bmp,A0048_01_01.bmp,1607.6027
A0048.bmp,A0048_01_02.bmp,1421.7989
A0048.bmp,A0048_01_03.bmp,1501.2901
A0048.bmp,A0048_01_04.bmp,1502.7611
A0048.bmp,A0048_01_05.bmp,1508.1660
A0048.bmp,A0048_01_06.bmp,1489.5458
A0048.bmp,A0048_01_07.bmp,1610.0654
A0048.bmp,A0048_01_08.bmp,1489.2267
A0048.bmp,A0048_01_09.bmp,1528.9582
A0048.bmp,A0048_01_10.bmp,1622.2619
A0048.bmp,A0048_01_11.bmp,1543.9374
A0048.bmp,A0048_01_12.bmp,1464.5128
A0048.bmp,A0048_01_13.bmp,1557.9991
A0048.bmp,A0048_01_14.bmp,1540.1174
A0048.bmp,A0048_01_15.bmp,1394.7007
A0048.bmp,A0048_02_00.bmp,1429.0831
A0048.bmp,A0048_02_01.bmp,1425.0613
A0048.bmp,A0048_02_02.bmp,1469.7263
A0048.bmp,A0048_02_03.bmp,1529.2234
A0048.bmp,A0048_02_04.bmp,1482.6703
A0048.bmp,A0048_02_05.bmp,1437.7376
A0048.bmp,A0048_02_06.bmp,1465.1879
A0048.bmp,A0048_02_07.bmp,1545.6376
A0048.bmp,A0048_02_08.bmp,1552.6201
A0048.bmp,A0048_02_09.bmp,1654.7282
A0048.bmp,A0048_03_00.bmp,1466.7473
A0048.bmp,A0048_03_01.bmp,1583.8000
A0048.bmp,A0048_03_02.bmp,1518.4850
A0048.bmp,A0048_03_03.bmp,1549.9274
A0048.bmp,A0048_03_04.bmp,1545.5914
A0048.bmp,A0048_03_05.bmp,1554.9323
A0048.bmp,A0048_03_06.bmp,1485.6436
A0048.bmp,A0048_03_07.bmp,1487.6747
A0048.bmp,A0048_03_08.bmp,1511.3598
A0048.bmp,A0048_03_09.bmp,1557.7683
A0048.bmp,A0048_03_10.bmp,1519.1656
A0048.bmp,A0048_03_11.bmp,1474.0727
A0048.bmp,A0048_03_12.bmp,1469.4247
A0048.bmp,A0048_03_13.bmp,1491.5201
A0048.bmp,A0048_03_14.bmp,1520.6533
A0048.bmp,A0048_03_15.bmp,1600.0193
A0048.bmp,A0048_03_16.bmp,1431.0362
A0048.bmp,A0048_03_17.bmp,1525.4031
A0048.bmp,A0048_03_18.bmp,1535.5264
A0048.bmp,A0048_03_19.bmp,1585.2534
A0048.bmp,A0048_03_20.bmp,1448.2038
A0048.bmp,A0048_03_21.bmp,1187.9086
A0048.bmp,A0048_03_22.bmp,1382.9422
A0048.bmp,A0048_03_23.bmp,1049.9561
A0048.bmp,A0048_04_00.bmp,1507.0021
A0048.bmp,A0048_04_01.bmp,1424.5531
A0048.bmp,A0048_04_02.bmp,1559.3308
A0048.bmp,A0048_04_03.bmp,1577.5502
A0048.bmp,A0048_04_04.bmp,1381.2751
A0048.bmp,A0048_04_05.bmp,1558.5018
A0048.bmp,A0048_04_06.bmp,1519.7731
A0048.bmp,A0048_04_07.bmp,1355.0815
A0048.bmp,A0048_04_08.bmp,1502.3261
A0048.bmp,A0048_04_09.bmp,1425.5306
A0048.bmp,A0048_04_10.bmp,1368.7566
A0048.bmp,A0048_04_11.bmp,1424.6109
